0.002023	0	88	10240	32	4	0	0	0	1	46	1	0	8	10	6.38	1	2.37	4	7.84	normal
0.000986	0	88	10240	32	1	0	0	0	6	43	1	0	8	10	6.38	1	2.37	4	7.84	normal
0.00079	0	66	0	10	0	0	2	0	16	48	2	0	8	10	6.38	1	2.37	4	7.84	normal
0.001066	0	88	10240	32	3	0	0	0	6	44	1	0	8	10	6.38	1	2.37	4	7.84	normal
0.000934	0	84	0	28	4	3000	1	100	16	49	1	0	8	10	6.38	1	2.37	4	7.84	normal
0.001315	0	84	0	28	3	2985	1	100	17	47	1	0	8	10	6.38	1	2.37	4	7.84	normal
0.000914	0	84	0	28	2	3000	1	100	18	50	1	0	8	10	6.38	1	2.37	4	7.84	normal
0.000954	0	84	0	28	2	3000	1	100	15	50	1	0	8	10	6.38	1	2.37	4	7.84	normal
0.000914	0	84	16384	28	1	3000	1	100	19	49	1	0	8	10	6.38	1	2.37	4	7.84	attack
0.001185	0	66	0	10	0	0	2	0	15	51	2	0	8	10	6.38	1	2.37	4	7.84	normal
0.00077	0	66	0	10	0	0	2	0	14	52	2	0	8	10	6.38	1	2.37	4	7.84	normal
0.000974	0	84	0	28	4	5279	1	1	20	48	1	0	8	10	6.38	1	2.37	4	7.84	normal
0.000811	0	66	0	10	0	0	2	0	13	48	2	0	8	10	6.38	1	2.37	4	7.84	normal
0.000994	0	84	0	28	2	3000	1	100	14	53	1	0	8	10	6.38	1	2.37	4	7.84	normal
0.000994	0	84	0	28	4	2985	1	100	15	54	1	0	8	10	6.38	1	2.37	4	7.84	normal
0.000914	0	84	0	28	2	3000	1	100	21	49	1	0	8	10	6.38	1	2.37	4	7.84	normal
0.001034	0	84	0	28	3	2970	1	100	22	50	1	0	8	10	6.38	1	2.37	4	7.84	normal
0.003212	0	84	0	28	4	3000	1	100	21	50	1	0	8	10	6.38	1	2.37	4	7.84	normal
0.003592	0	84	0	28	3	3000	1	100	20	51	1	0	8	10	6.38	1	2.37	4	7.84	normal
0.001229	0	84	0	28	5	3000	1	100	20	52	1	0	8	10	6.38	1	2.37	4	7.84	normal
0.000914	0	84	0	28	5	2975	1	0	21	52	1	0	8	10	6.38	1	2.37	4	7.84	normal
0.000914	0	84	0	28	6	2975	1	0	20	54	1	0	8	10	6.38	1	2.37	4	7.84	normal
0.000914	0	84	0	28	5	2993	1	0	16	52	1	0	8	10	6.38	1	2.37	4	7.84	normal
